"name","url","status","area","department","center","university","description","keywords","contact_name","contact_email"
"Intelligent Systems Group | Grupos de investigación - Universidad del País Vasco / Euskal Herriko Unibertsitatea","https://ekoizpen-zientifikoa.ehu.eus/grupos/10465/detalle?lang=es","","","","","UPV/EHU","Intelligent Systems Group Detalle Proyectos Publicaciones Colaboración Tesis Constituido el 01 de enero de 2013 Responsable : JOSE ANTONIO LOZANO ALONSO Centro : Facultad de Informática Departamento : Ciencia de la Computación e Inteligencia Artificial Página web : http://www.sc.ehu.es/ccwbayes/index.html Investigadoras/es Filtrar JOSE ANTONIO LOZANO ALONSO Responsable JOSE IGNACIO AIZPURUA UNANUE AITOR BELENGUER RODRIGUEZ BORJA CALVO MOLINOS RODRIGO CARMO TERIN JOSU CEBERIO URIBE UNAI GARCIARENA HUALDE LETICIA HERNANDO RODRIGUEZ IÑAKI INZA CANO ANDONI IRAZUSTA GARMENDIA MIKEL MALAGON AZPEITIA ALEXANDER MENDIBURU ALBERRO JOSE MIGUEL ALONSO USUE MORI CARRASCAL JAVIER NAVARIDAS PALMA ALEXANDER OLZA RODRIGUEZ José Antonio Pascual Saíz AINGERU RAMOS AUZMENDI AITOR SANCHEZ FERRERA ROBERTO SANTANA HERMIDA JON VADILLO JUEGUEN Clasificaciones Vigencia de grupos: Grupos consolidados activos beta Especialidades predominantes (top 10) Obtenidas a partir de las publicaciones help Obtenidas a partir de las publicaciones Las especialidades temáticas mostradas se han obtenido mediante la aplicación de modelos de inteligencia artificial, obtenidos como resultado del Proyecto Hércules. El listado puede contener errores. En proceso de evaluación y mejora. Compartido para recoger sugerencias de la comunidad. Artificial Intelligence (Computer Science) Filtrar Statistics and Probability (Mathematics) Filtrar Control and Optimization (Mathematics) Filtrar Distributed, Parallel, and Cluster Computing (Computer Science) Filtrar Data Structures and Algorithms (Computer Science) Filtrar Computational Theory and Mathematics (Computer Science) Filtrar Control and Systems Engineering (Engineering) Filtrar Cryptography and Security (Computer Science) Filtrar Hardware and Architecture (Computer Science) Filtrar Computer Networks and Communications (Computer Science) Filtrar Componentes en otros momentos (14) CARREÑO LOPEZ, ANDER 2013 2021 CARRERA SOTO, DIANA MARIA 2019 2021 ELORZA DEIAS, ANNE 2013 2021 HERNANDEZ GONZALEZ, JERONIMO 2013 2018 IRUROZQUI ARRIETA, EKHIÑE 2013 2018 LOPEZ NOVOA, UNAI 2013 2018 LORIDO BOTRAN, TANIA 2013 2018 MIQUELEZ ECHEGARAY, MARIA TERESA 2013 2018 ORTIGOSA HERNANDEZ, JONATHAN 2013 2018 PEREZ MARTINEZ, ARITZ 2013 2018 PEREZ MIGUEL, CARLOS 2013 2018 SAGARNA ALMANDOZ, RAMON 2013 2018 STEMIKOVSKAYA, KRISTINA 2019 2021 UNANUE GUAL, IMANOL 2019 2021","","Contacto",""
"Investigación e Ingeniería Telemática | Grupos de investigación - Universidad del País Vasco / Euskal Herriko Unibertsitatea","https://ekoizpen-zientifikoa.ehu.eus/grupos/10466/detalle?lang=es","","","","","UPV/EHU","I2T Investigación e Ingeniería Telemática Detalle Proyectos Publicaciones Colaboración Tesis Patentes Constituido el 01 de enero de 2010 Responsable : EDUARDO JUAN JACOB TAQUET Centro : Escuela de Ingeniería de Bilbao Departamento : Ingeniería de Comunicaciones Página web : https://i2t.ehu.eus/es Investigadoras/es Filtrar EDUARDO JUAN JACOB TAQUET Responsable MARINA AGUADO CASTRILLO JASONE ASTORGA BURGO ASIER ATUTXA IMATZ DAVID FRANCO VEIGA ANDER GALVAN RILO MARIA VICTORIA HIGUERO APERRIBAY MAIDER HUARTE ARRAYAGO ANE SANZ REKALDE JORGE SASIAIN GARCIA NEREA TOLEDO GANDARIAS JUAN JOSE UNZILLA GALAN MIKEL URIARTE ITZAZELAIA Clasificaciones Vigencia de grupos: Grupos consolidados activos beta Especialidades predominantes (top 10) Obtenidas a partir de las publicaciones help Obtenidas a partir de las publicaciones Las especialidades temáticas mostradas se han obtenido mediante la aplicación de modelos de inteligencia artificial, obtenidos como resultado del Proyecto Hércules. El listado puede contener errores. En proceso de evaluación y mejora. Compartido para recoger sugerencias de la comunidad. Computer Networks and Communications (Computer Science) Filtrar Cryptography and Security (Computer Science) Filtrar Electrical and Electronic Engineering (Engineering) Filtrar Distributed, Parallel, and Cluster Computing (Computer Science) Filtrar Control and Systems Engineering (Engineering) Filtrar Mechanical Engineering (Engineering) Filtrar Computers and Society (Computer Science) Filtrar Education (Social Sciences) Filtrar Hardware and Architecture (Computer Science) Filtrar Industrial and Manufacturing Engineering (Engineering) Filtrar Componentes en otros momentos (8) GOIRIZELAIA ORDORIKA, JOSEBA IÑAKI 2010 2021 IGARZA UGALDEA, JUAN JOSE 2013 2021 LOPEZ ORBE, IGOR 2013 2017 MATIAS FRAILE, JON 2010 2017 MENDIOLA ALCARAZ, ALAITZ 2013 2017 MOLINA MUÑOZ, ELIAS 2013 2017 PINEDO ZAMALLOA, CHRISTIAN 2013 2017 SAIZ AGUSTIN, PURIFICACION 2010 2013","","PINEDO ZAMALLOA, CHRISTIAN 2013 2017",""
"IXA taldea | Grupos de investigación - Universidad del País Vasco / Euskal Herriko Unibertsitatea","https://ekoizpen-zientifikoa.ehu.eus/grupos/10467/detalle?lang=es","","","","","UPV/EHU","IXA IXA taldea Detalle Proyectos Publicaciones Colaboración Tesis Constituido el 01 de enero de 2010 Responsable : ENEKO AGIRRE BENGOA Centro : Facultad de Informática Departamento : Lenguajes y Sistemas Informáticos Página web : https://ixa.si.ehu.es/?language=eu Investigadoras/es Filtrar ENEKO AGIRRE BENGOA Responsable RODRIGO AGERRI GASCON IZASKUN ALDEZABAL ROTETA IÑAKI ALEGRIA LOINAZ JON ALKORTA AGIRREZABALA BEGOÑA ALTUNA DIAZ OLATZ ANSA OSTERIZ NORA ARANBERRI MONASTERIO MARIA JESUS ARANZABE URRUZOLA PATXI XABIER ARREGI IPARRAGIRRE MARIA OLATZ ARREGUI URIARTE EKAIN ARRIETA FRANCO JOSE MARIA ARRIOLA EGURROLA JOSE JAVIER ARTOLA ZUBILLAGA AITZIBER ATUTXA SALAZAR GORKA AZCUNE GALPARSORO JEREMY CLAUDE BARNES ANDER BARRENA MADINABEITIA KEPA XABIER BENGOETXEA KORTAZAR BLANCA CALVO FIGUERAS ARANTZA CASILLAS RUBIO MARIA ARANZAZU DIAZ DE ILARRAZA SANCHEZ CARLOS DOMINGUEZ BECERRIL NAYLA BELEN ESCRIBANO GARCIA JULEN ETXANIZ ARAGONESES MARIA IZASKUN ETXEBERRIA UZTARROZ NEREA EZEIZA RAMOS JOSEBA FERNANDEZ DE LANDA AGUIRRE IKER GARCIA FERRERO JOSU GOIKOETXEA SALUTREGI KOLDOBIKA GOJENOLA GALLETEBEITIA ITZIAR GONZALEZ DIOS MAITE HEREDIA ARRIBAS MIKEL IRUSKIETA QUINTIAN GORKA LABAKA INTXAUSPE NURIA LEBEÑA MUÑOZ OIER LOPEZ DE LACALLE LECUONA Iñigo Lopez Gazpio IMANOL MIRANDA MARTIJA ADRIAN NUÑEZ MARCOS MAITE ORONOZ ANCHORDOQUI OLATZ PEREZ DE VIÑASPRE GARRALDA ALICIA PEREZ RAMIREZ GERMAN RIGAU CLARAMUNT OSCAR SAINZ JIMENEZ ANDER SALABERRIA SAIZAR ELISA SANCHEZ BAYONA KEPA MIRENA SARASOLA GABIOLA ANDER SORALUZE IRURETA AITOR SOROA ECHAVE XABIER SOTO GARCIA BENJAMIN STEFAN SUTER SUNA SEYMA UCAR GOKER RUBEN URIZAR ENBEITA ANAR YEGINBERGENOVA MIREN IGONE ZABALA UNZALU IRUNE ZUBIAGA AMAR Clasificaciones Vigencia de grupos: Grupos consolidados activos beta Especialidades predominantes (top 10) Obtenidas a partir de las publicaciones help Obtenidas a partir de las publicaciones Las especialidades temáticas mostradas se han obtenido mediante la aplicación de modelos de inteligencia artificial, obtenidos como resultado del Proyecto Hércules. El listado puede contener errores. En proceso de evaluación y mejora. Compartido para recoger sugerencias de la comunidad. Artificial Intelligence (Computer Science) Filtrar Linguistics and Language (Social Sciences) Filtrar Language and Linguistics (Arts and Humanities) Filtrar Information Systems (Computer Science) Filtrar Human-Computer Interaction (Computer Science) Filtrar Communication (Social Sciences) Filtrar Education (Social Sciences) Filtrar Computer Science Applications (Computer Science) Filtrar Library and Information Sciences (Social Sciences) Filtrar Software (Computer Science) Filtrar Componentes en otros momentos (10) ALDABE ARREGI, ITZIAR 2010 2019 ARRIETA CORTAJARENA, BERTOL 2010 2018 BELOKI LEIZA, ZUHAITZ 2016 2018 GONZALEZ AGUIRRE, AITOR 2016 2018 IÑURRIETA URMENETA, USOA 2016 2019 LERSUNDI AYESTARAN, MIKEL 2010 2019 MARITXALAR ANGLADA, MONTSERRAT 2010 2021 MAYOR MARTINEZ, AINGERU 2010 2019 OTEGI USANDIZAGA, ARANTZA 2010 2018 SALAVERRI IZCO, HARITZ 2016 2019","","Contacto",""
"Kimika Teorikoa | Grupos de investigación - Universidad del País Vasco / Euskal Herriko Unibertsitatea","https://ekoizpen-zientifikoa.ehu.eus/grupos/10469/detalle?lang=es","","","","","UPV/EHU","Kimika Teorikoa Detalle Proyectos Publicaciones Colaboración Tesis Constituido el 01 de enero de 2013 Responsable : JESUS UGALDE URIBE-ETXEBARRIA Centro : Facultad de Química Departamento : Polímeros y Materiales Avanzados: Física, Química y Teconología Página web : https://www.ehu.eus/chemistry/theory/ Investigadoras/es Filtrar JESUS UGALDE URIBE-ETXEBARRIA Responsable ANDER ALESON GURRUCHAGA OXANA AZPITARTE AGUIRRE RAMON MARIA BERGUA LOPEZ IDOIA CAMARA GARMENDIA DAVID DE SANCHO SANCHEZ ELENA FORMOSO ESTENSORO XUBAN GASTEARENA IRIGOYEN MARKEL GONZALEZ DE CHAVARRI YLLA SLAWOMIR GRABOWSKI ANDREAS HEIDENREICH LAURA HERNANDEZ FERNANDEZ ASIER ENRIQUE IZU BERRADE ELISA JIMENEZ IZAL MIKEL LOIZATE GUTIERREZ-CAÑAS JOSE JAVIER LOPEZ PESTAÑA JON MATTIN MATXAIN BERAZA JOSE MARIA MERCERO LARRAZA ION MITXELENA ECHEVERRIA VLADIMIRO MUJICA MARIO PIRIS SILVERA ELOY RAMOS CORDOBA DANIEL RETA MAÑERU ELIXABETE REZABAL ASTIGARRAGA FERNANDO RUIPEREZ CILLAN ANDONI UGARTEMENDIA BIURRUN JON URANGA BARANDIARAN JON ZUBELTZU SESE Clasificaciones Vigencia de grupos: Grupos consolidados activos beta Especialidades predominantes (top 10) Obtenidas a partir de las publicaciones help Obtenidas a partir de las publicaciones Las especialidades temáticas mostradas se han obtenido mediante la aplicación de modelos de inteligencia artificial, obtenidos como resultado del Proyecto Hércules. El listado puede contener errores. En proceso de evaluación y mejora. Compartido para recoger sugerencias de la comunidad. Chemical Physics (Physics and Astronomy) Filtrar Condensed Matter Physics (Physics and Astronomy) Filtrar Organic Chemistry (Chemistry) Filtrar Physical and Theoretical Chemistry (Chemistry) Filtrar Atomic and Molecular Physics, and Optics (Physics and Astronomy) Filtrar General Chemistry (Chemistry) Filtrar Catalysis (Chemical Engineering) Filtrar Materials Chemistry (Materials Science) Filtrar Inorganic Chemistry (Chemistry) Filtrar Biotechnology (Biochemistry, Genetics and Molecular Biology) Filtrar Componentes en otros momentos (12) ABDELAZIM NOSIR, MOHAMED AHMED 2019 2021 AZPIROZ APECECHEA, ION MIKEL 2013 2018 CASADEMONT REIG, IRENE 2013 2021 INFANTE XXXXX, IVAN ANTONIO CARLO 2013 2018 MUJIKA GOROSTIDI, JON IÑAKI 2013 2018 POSTILS RIBO, VERONICA 2019 2021 RIVERO SANTAMARIA, ALEJANDRO 2019 2021 SILVA BREA, DAVID 2019 2021 SITKIEWICZ, SEBASTIAN 2013 2021 TELLERIA ALLIKA, XABIER 2019 2021 URANGA BARANDIARAN, OLATZ 2013 2021 VIA NADAL, MIREIA 2013 2021","","Contacto",""
"Creación en arte y estéticas aplicadas para la ciudad, el paisaje y la comunidad | Grupos de investigación - Universidad del País Vasco / Euskal Herriko Unibertsitatea","https://ekoizpen-zientifikoa.ehu.eus/grupos/10471/detalle?lang=es","","","","","UPV/EHU","KREAREAK Creación en arte y estéticas aplicadas para la ciudad, el paisaje y la comunidad Detalle Proyectos Publicaciones Colaboración Tesis Constituido el 01 de enero de 2013 Responsable : ISUSKO VIVAS CIARRUSTA Centro : Facultad de Bellas Artes Departamento : Escultura y Arte y Tecnología Página web : https://kreareak.org/ Investigadoras/es Filtrar ISUSKO VIVAS CIARRUSTA Responsable AINHOA AKUTAIN ZIARRUSTA ANA MARIA PILAR ARNAIZ GOMEZ JAVIER ELORRIAGA ORIVE ABIAN GONZALEZ FRANCES XABIER LAKA ANTXUSTEGI AMAIA LEKERIKABEASKOA GAZTAÑAGA JON MACARENO RAMOS BLANCA PASCUAL ORTIGOSA DAVID PAVO CUADRADO ISKANDAR AITOR REMENTERIA ARNAIZ ANE SEIJAS GARZON Clasificaciones Vigencia de grupos: Grupos consolidados activos beta Especialidades predominantes (top 10) Obtenidas a partir de las publicaciones help Obtenidas a partir de las publicaciones Las especialidades temáticas mostradas se han obtenido mediante la aplicación de modelos de inteligencia artificial, obtenidos como resultado del Proyecto Hércules. El listado puede contener errores. En proceso de evaluación y mejora. Compartido para recoger sugerencias de la comunidad. Urban Studies (Social Sciences) Filtrar Visual Arts and Performing Arts (Arts and Humanities) Filtrar Geography, Planning and Development (Social Sciences) Filtrar Education (Social Sciences) Filtrar Literature and Literary Theory (Arts and Humanities) Filtrar Architecture (Engineering) Filtrar History (Arts and Humanities) Filtrar Cultural Studies (Social Sciences) Filtrar Linguistics and Language (Social Sciences) Filtrar Arts and Humanities (miscellaneous) (Arts and Humanities) Filtrar Componentes en otros momentos (5) ESPERESATE AZPIAZU, IMANOL 2016 2021 Garro Larrañaga, Oihana 2016 2021 LARRABASTER LEZAMIZ, JESUS IGNACIO 2013 2021 LOPEZ APELLANIZ, ARRATE 2016 2021 REY VIZCAINO, HECTOR 2013 2015","","Contacto",""
"La ética empresarial en diversas manifestaciones del Derecho Mercantil | Grupos de investigación - Universidad del País Vasco / Euskal Herriko Unibertsitatea","https://ekoizpen-zientifikoa.ehu.eus/grupos/10472/detalle?lang=es","","","","","UPV/EHU","La ética empresarial en diversas manifestaciones del Derecho Mercantil Detalle Proyectos Publicaciones Colaboración Tesis Constituido el 01 de enero de 2010 Activo hasta 31 de diciembre de 2021 Responsable : ALBERTO EMPARANZA SOBEJANO Página web : https://www.ehu.eus/es/web/etica-empresarial-derecho-mercantil/home Investigadoras/es Filtrar ALBERTO EMPARANZA SOBEJANO Responsable AINHOA FERNANDEZ GARCIA DE LA YEDRA NEREA IRACULIS ARREGUI MARIA ELENA LEIÑENA MENDIZABAL JOSE MANUEL MARTIN OSANTE MARIA ARANZAZU MARTINEZ BALMASEDA ANDREA MEIJOMIL GONZALEZ ARANZAZU PEREZ MORIONES ITZIAR VILLAFAÑEZ PEREZ AITOR ZURIMENDI ISLA Clasificaciones Vigencia de grupos: Grupos finalizados beta Especialidades predominantes (top 10) Obtenidas a partir de las publicaciones help Obtenidas a partir de las publicaciones Las especialidades temáticas mostradas se han obtenido mediante la aplicación de modelos de inteligencia artificial, obtenidos como resultado del Proyecto Hércules. El listado puede contener errores. En proceso de evaluación y mejora. Compartido para recoger sugerencias de la comunidad. Law (Social Sciences) Filtrar Econometrics (Economics, Econometrics and Finance) Filtrar Transportation (Social Sciences) Filtrar Economics (Economics, Econometrics and Finance) Filtrar General Economics (Economics, Econometrics and Finance) Filtrar Mechanical Engineering (Engineering) Filtrar Civil and Structural Engineering (Engineering) Filtrar Geography, Planning and Development (Social Sciences) Filtrar Management, Monitoring, Policy and Law (Environmental Science) Filtrar Sociology and Political Science (Social Sciences) Filtrar Componentes en otros momentos (2) GARCIA ALVAREZ, BELEN 2010 2013 SAGASTI AURRECOECHEA, JOSEBA JOSU 2013 2015","","Contacto",""
"La mente bilingüe | Grupos de investigación - Universidad del País Vasco / Euskal Herriko Unibertsitatea","https://ekoizpen-zientifikoa.ehu.eus/grupos/10473/detalle?lang=es","","","","","UPV/EHU","GE La mente bilingüe Detalle Proyectos Publicaciones Colaboración Tesis Constituido el 01 de enero de 2010 Responsable : MIREN ITZIAR LAKA MUGARZA Centro : Facultad de Letras Departamento : Lingüística y Estudios Vascos Página web : https://www.ehu.eus/HEB/ Investigadoras/es Filtrar MIREN ITZIAR LAKA MUGARZA Responsable MIREN ARANTZETA PEREZ MIREN KARMELE AZKARATE VILLAR KRISTINA BILBAO HERNANDEZ VICTORIA CANO SANCHEZ IRENE DE LA CRUZ PAVIA MARTA DE PEDIS KEPA ERDOZIA URIARTE JÜRGEN ETXEBERRIA GONZALEZ CECILIA FERNANDEZ ALTONAGA BEATRIZ FERNANDEZ FERNANDEZ PATRICIA FUENTE GARCIA BEATRIZ GOMEZ VIDAL TSUYOSHI KOHATSU ANE ODRIA TUDANCA ICIAR SAN MARTIN EGUIA NOELIA SANAHUJA COBACHO MARTA SANCHEZ LOPEZ MIKEL SANTESTEBAN INSAUSTI ADAM ZAWISZEWSKI SVETLANA ZIMNUKHOVA TOLMACHEVA Clasificaciones Vigencia de grupos: Grupos consolidados activos beta Especialidades predominantes (top 10) Obtenidas a partir de las publicaciones help Obtenidas a partir de las publicaciones Las especialidades temáticas mostradas se han obtenido mediante la aplicación de modelos de inteligencia artificial, obtenidos como resultado del Proyecto Hércules. El listado puede contener errores. En proceso de evaluación y mejora. Compartido para recoger sugerencias de la comunidad. Linguistics and Language (Social Sciences) Filtrar Language and Linguistics (Arts and Humanities) Filtrar Cognitive Neuroscience (Neuroscience) Filtrar Speech and Hearing (Health Professions) Filtrar Communication (Social Sciences) Filtrar Library and Information Sciences (Social Sciences) Filtrar Literature and Literary Theory (Arts and Humanities) Filtrar Education (Social Sciences) Filtrar Experimental and Cognitive Psychology (Psychology) Filtrar General Social Sciences (Social Sciences) Filtrar Componentes en otros momentos (17) ACHA MORCILLO, JOANA 2013 2018 ALBERDI LARIZGOITIA, PEDRO JAVIER 2010 2021 BERRO URRIZELKI, ANE 2010 2021 ECHEBARRIA AROSTEGUI, MAITENA 2013 2021 EGUSQUIZA MARTÍNEZ, NEREA 2013 2018 LINDEMANN, DAVID 2013 2021 LOPEZ SANCIO, SERGIO 2013 2021 MARTINEZ DE LAHIDALGA MALLA, GILLEN 2013 2021 ORBEGOZO ARRIZABALAGA, ITZIAR 2013 2021 PASTOR SANTAMARIA, LUIS 2013 2018 ROS GARCIA, IDOIA 2010 2018 SALABURU ECHEVERRIA, PELLO 2010 2021 SARASOLA ERRAZQUIN, IBON 2013 2018 TARLOWSKI, ANDREZEJ 2010 2012 TORREGO SALCEDO, MARIA ESTHER 2010 2018 URTEAGA ALDALUR, MIREN 2013 2018 YETANO LARRAZABAL, IRAIA 2010 2018","","Contacto",""
"Laboratorio de Neurobiología | Grupos de investigación - Universidad del País Vasco / Euskal Herriko Unibertsitatea","https://ekoizpen-zientifikoa.ehu.eus/grupos/10474/detalle?lang=es","","","","","UPV/EHU","Laboratorio de Neurobiología Detalle Proyectos Publicaciones Colaboración Tesis Patentes Constituido el 01 de enero de 2013 Responsables : CARLOS JOSE MATUTE ALMAU MARIA VICTORIA SANCHEZ GOMEZ Centro : Facultad de Medicina y Enfermería Departamento : Neurociencias Página web : https://www.ehu.eus/es/web/enpresa/-/neurobiologiako-laborategia Investigadoras/es Filtrar CARLOS JOSE MATUTE ALMAU Responsable MARIA VICTORIA SANCHEZ GOMEZ Responsable ELENA MARIA ALBERDI ALFONSO UXUE BALANTZATEGI FERNÁNDEZ DE ARROIABE LAURA BAYON CORDERO ANA BERNAL CHICO ESTIBALIZ CAPETILLO GONZÁLEZ DE ZÁRATE TERESA COLOMER MOLLA MARIA DOMERCQ GARCIA LEIRE IZAGIRRE URIZAR GILDA PALOMA MATA SALGADO SUSANA MATO SANTOS CARLA PEIRO MORENO FERNANDO PEREZ CERDA ALBERTO LUIS PEREZ SAMARTIN ALFREDO RODRIGUEZ-ANTIGUEDAD ZARRANZ ASIER RUIZ NUÑEZ ESTER SANCHEZ MARTIN FEDERICO NICOLAS SORIA LANNES Clasificaciones Vigencia de grupos: Grupos consolidados activos beta Especialidades predominantes (top 10) Obtenidas a partir de las publicaciones help Obtenidas a partir de las publicaciones Las especialidades temáticas mostradas se han obtenido mediante la aplicación de modelos de inteligencia artificial, obtenidos como resultado del Proyecto Hércules. El listado puede contener errores. En proceso de evaluación y mejora. Compartido para recoger sugerencias de la comunidad. Neurology (Neuroscience) Filtrar Cellular and Molecular Neuroscience (Neuroscience) Filtrar Cell Biology (Biochemistry, Genetics and Molecular Biology) Filtrar Biological Psychiatry (Neuroscience) Filtrar Pharmacology (Pharmacology, Toxicology and Pharmaceutics) Filtrar Molecular Biology (Biochemistry, Genetics and Molecular Biology) Filtrar Quantitative Biology (Biochemistry, Genetics and Molecular Biology) Filtrar Advanced and Specialized Nursing (Nursing) Filtrar General Neuroscience (Neuroscience) Filtrar Biological Physics (Physics and Astronomy) Filtrar Componentes en otros momentos (20) ARDAYA FRANCO, MARIA ISABEL 2019 2021 BENITO MUÑOZ, MONICA 2013 2018 CANEDO ANTELO, MANUEL 2013 2018 CAVALIERE, FABIO 2013 2021 GONZALEZ FERNANDEZ, ESTIBALIZ 2013 2018 LUCHENA MORENO, CELIA 2019 2021 MANTEROLA JUARISTI, ANDREA 2019 2021 MONTILLA LOPEZ, ALEJANDRO 2019 2021 MORENO GARCIA, ALVARO 2019 2021 ORTIZ SANZ, CAROLINA 2019 2021 PALMA LEIVA, ANA BELEN 2019 2021 PALOMINO FERNANDEZ DE LARREA, AITOR 2013 2018 PAMPLIEGA ORMAETXEA, OLATZ 2019 2021 RAMOS GONZALEZ, PAULA 2019 2021 SERRANO REGAL, MARIA PAZ 2019 2021 TEPAVCEVIC MANDIC, VANJA 2019 2021 VAZQUEZ VILLOLDO, NURIA 2013 2018 WYSSENBACH IBARRA, ANE 2013 2018 ZABALA OLAIZOLA, ALAZNE 2019 2021 ZUAZO IBARRA, JONE 2019 2021","","Contacto",""
"Grupo Neurogenomiks | Grupos de investigación - Universidad del País Vasco / Euskal Herriko Unibertsitatea","https://ekoizpen-zientifikoa.ehu.eus/grupos/10475/detalle?lang=es","","","","","UPV/EHU","Grupo Neurogenomiks Detalle Proyectos Publicaciones Colaboración Tesis Patentes Constituido el 01 de enero de 2010 Activo hasta 31 de diciembre de 2021 Responsable : KOEN VANDENBROECK Investigadoras/es Filtrar KOEN VANDENBROECK Responsable IRAIDE ALLOZA MORAL JANIRE ASTOBIZA PEREZ PALOMA GOMEZ FERNANDEZ ALFREDO RODRIGUEZ-ANTIGUEDAD ZARRANZ NEREA UGIDOS DAMBORIENA ANDONI URTASUN ARRICABERRI Clasificaciones Vigencia de grupos: Grupos finalizados beta Especialidades predominantes (top 10) Obtenidas a partir de las publicaciones help Obtenidas a partir de las publicaciones Las especialidades temáticas mostradas se han obtenido mediante la aplicación de modelos de inteligencia artificial, obtenidos como resultado del Proyecto Hércules. El listado puede contener errores. En proceso de evaluación y mejora. Compartido para recoger sugerencias de la comunidad. Neurology (Neuroscience) Filtrar Internal Medicine (Medicine) Filtrar Genetics, Medical (Medicine) Filtrar Advanced and Specialized Nursing (Nursing) Filtrar Allergy and Immunology (Medicine) Filtrar Pharmacology (Pharmacology, Toxicology and Pharmaceutics) Filtrar Cell Biology (Biochemistry, Genetics and Molecular Biology) Filtrar Cellular and Molecular Neuroscience (Neuroscience) Filtrar Immunology (Immunology and Microbiology) Filtrar Pediatrics (Medicine) Filtrar Componentes en otros momentos (3) COMADIRA MIGUEL, GLORIA 2010 2015 MENDIBE BILBAO, MARIA DEL MAR 2017 2020 VIERA BARDON, CRISTINA 2017 2020","","Contacto",""
"Competencia matemática y científica en entornos STEM | Grupos de investigación - Universidad del País Vasco / Euskal Herriko Unibertsitatea","https://ekoizpen-zientifikoa.ehu.eus/grupos/10476/detalle?lang=es","","","","","UPV/EHU","KOMATZI Competencia matemática y científica en entornos STEM Detalle Proyectos Publicaciones Colaboración Tesis Constituido el 01 de enero de 2020 Responsables : AINHOA BERCIANO ALCARAZ ARAITZ USKOLA IBARLUZEA Centro : Facultad de Educación de Bilbao Departamento : Didáctica de las Matemáticas, Ciencias Experimentales y Sociales Página web : https://www.ehu.eus/es/web/bilboko-hezkuntza-fakultatea/komatzi Investigadoras/es Filtrar AINHOA BERCIANO ALCARAZ Responsable ARAITZ USKOLA IBARLUZEA Responsable AINARA ACHURRA AHUMADA JON ANASAGASTI AGUIRRE IERA ARRIETA CORTAJARENA LIDIA CAÑO PEREZ AITZIBER ELETA LOPEZ ANE IZAGIRRE KORTA MARIA ARRITOKIETA ORTUZAR IRAGORRI MAIALEN SISTIAGA POVEDA TERESA ZAMALLOA ECHEVARRIA Clasificaciones Vigencia de grupos: Grupos EHU/UPV activos beta Especialidades predominantes (top 10) Obtenidas a partir de las publicaciones help Obtenidas a partir de las publicaciones Las especialidades temáticas mostradas se han obtenido mediante la aplicación de modelos de inteligencia artificial, obtenidos como resultado del Proyecto Hércules. El listado puede contener errores. En proceso de evaluación y mejora. Compartido para recoger sugerencias de la comunidad. Education (Social Sciences) Filtrar Physics Education (Physics and Astronomy) Filtrar Public Health (Medicine) Filtrar Developmental and Educational Psychology (Psychology) Filtrar Earth and Planetary Sciences (miscellaneous) (Earth and Planetary Sciences) Filtrar General Agricultural and Biological Sciences (Agricultural and Biological Sciences) Filtrar General Mathematics (Mathematics) Filtrar Geology (Earth and Planetary Sciences) Filtrar Language and Linguistics (Arts and Humanities) Filtrar Linguistics and Language (Social Sciences) Filtrar","","Contacto",""
